model_name,kv_cache_type,context_length_target,base_vram_mb,peak_vram_mb,dynamic_vram_mb,ttft_ms,itl_ms,throughput_tokens_per_s,perplexity,exact_match,f1_score,kv_cache_compression_ratio,gpu_memory_efficiency_index
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17997.66,3497.03,272.51,16.19,52.56,3.972,1.0,1.0,25.0%,0.01503
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17999.83,3499.2,226.6,13.13,66.23,3.577,1.0,1.0,25.0%,0.01893
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17927.48,3426.84,188.11,17.6,49.65,4.1771,1.0,1.0,25.0%,0.01449
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17904.99,3404.36,205.15,17.76,46.07,4.1973,0.0,0.0,25.0%,0.01353
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17890.47,3389.83,202.19,12.56,60.78,3.8535,1.0,1.0,25.0%,0.01793
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17900.79,3400.16,186.76,16.42,51.6,4.2619,0.0,0.0,25.0%,0.01518
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17809.69,3309.06,259.3,15.69,52.22,3.8171,1.0,1.0,25.0%,0.01578
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17980.53,3479.9,211.11,16.91,52.0,4.3494,1.0,1.0,25.0%,0.01494
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17941.45,3440.81,246.89,12.18,63.25,3.7069,1.0,1.0,25.0%,0.01838
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17966.55,3465.91,201.65,17.73,51.76,4.2707,0.0,0.0,25.0%,0.01493
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17986.24,3485.6,192.21,14.07,60.13,4.3898,0.0,0.0,25.0%,0.01725
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17975.98,3475.34,224.94,12.08,65.78,3.4302,1.0,1.0,25.0%,0.01893
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17999.91,3499.27,190.95,12.67,69.59,3.5633,1.0,1.0,25.0%,0.01989
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17897.56,3396.93,248.07,17.94,47.44,3.6564,1.0,1.0,25.0%,0.01396
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17869.41,3368.77,220.81,17.24,50.56,3.4968,1.0,1.0,25.0%,0.01501
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17936.79,3436.16,191.09,15.31,53.24,4.1649,1.0,1.0,25.0%,0.01549
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17891.72,3391.09,180.79,16.46,55.87,3.5038,1.0,1.0,25.0%,0.01647
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17912.83,3412.2,216.41,15.93,54.56,3.9593,1.0,1.0,25.0%,0.01599
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17820.64,3320.01,263.83,16.99,50.5,4.3099,1.0,1.0,25.0%,0.01521
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17941.4,3440.76,188.48,15.26,59.67,3.8502,0.0,0.0,25.0%,0.01734
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17838.59,3337.95,197.49,12.26,65.37,4.3726,1.0,1.0,25.0%,0.01958
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17985.7,3485.07,194.48,15.24,53.78,3.8713,1.0,1.0,25.0%,0.01543
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17979.22,3478.58,230.87,16.33,51.19,3.5691,1.0,1.0,25.0%,0.01472
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17872.0,3371.37,241.31,17.07,52.42,3.3462,0.0,0.0,25.0%,0.01555
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17913.16,3412.52,267.33,12.07,70.29,3.3593,1.0,1.0,25.0%,0.0206
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17828.55,3327.92,248.53,16.16,47.53,3.7648,1.0,1.0,25.0%,0.01428
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17862.24,3361.6,193.24,13.18,63.73,4.2947,1.0,1.0,25.0%,0.01896
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17969.0,3468.37,239.12,17.05,51.44,3.4126,1.0,1.0,25.0%,0.01483
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17885.19,3384.56,257.84,16.45,52.68,3.9161,1.0,1.0,25.0%,0.01556
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17862.36,3361.73,195.21,12.44,62.78,3.4627,0.0,0.0,25.0%,0.01867
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17949.61,3448.98,270.0,12.57,66.04,3.4947,1.0,1.0,25.0%,0.01915
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17905.95,3405.31,201.04,17.02,52.37,4.2954,0.0,0.0,25.0%,0.01538
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17980.94,3480.31,266.11,16.5,53.59,3.7204,1.0,1.0,25.0%,0.0154
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17900.56,3399.92,200.21,15.37,52.97,4.0451,1.0,1.0,25.0%,0.01558
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17994.81,3494.18,277.38,16.3,53.37,3.7121,1.0,1.0,25.0%,0.01527
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17880.66,3380.03,214.45,14.75,60.59,4.2845,1.0,1.0,25.0%,0.01793
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17870.85,3370.22,191.36,13.12,67.49,3.7512,1.0,1.0,25.0%,0.02002
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17996.33,3495.7,182.72,17.59,51.44,4.4386,1.0,1.0,25.0%,0.01472
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17947.96,3447.33,271.61,15.24,50.79,4.0338,1.0,1.0,25.0%,0.01473
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17882.63,3382.0,247.5,15.03,57.6,4.1042,1.0,1.0,25.0%,0.01703
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17991.0,3490.37,186.67,14.88,59.21,3.8045,0.0,0.0,25.0%,0.01696
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17821.14,3320.51,273.74,12.32,59.76,3.7029,1.0,1.0,25.0%,0.018
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17857.99,3357.36,183.0,16.24,53.89,4.016,1.0,1.0,25.0%,0.01605
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17949.31,3448.68,251.87,16.31,51.99,3.5847,1.0,1.0,25.0%,0.01508
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17838.45,3337.82,258.4,15.95,54.97,3.427,1.0,1.0,25.0%,0.01647
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17918.8,3418.17,189.23,15.62,58.4,3.7841,1.0,1.0,25.0%,0.01709
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17909.08,3408.45,181.35,13.95,62.89,4.1696,1.0,1.0,25.0%,0.01845
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17887.46,3386.83,214.23,12.2,69.09,3.8198,1.0,1.0,25.0%,0.0204
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17962.66,3462.03,264.6,15.09,58.28,3.5033,1.0,1.0,25.0%,0.01683
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17828.95,3328.32,235.0,14.91,58.61,4.2098,1.0,1.0,25.0%,0.01761
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17999.96,3499.32,183.82,15.88,52.66,4.3563,1.0,1.0,25.0%,0.01505
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17845.58,3344.95,243.17,15.4,57.74,3.9938,1.0,1.0,25.0%,0.01726
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17974.5,3473.87,235.36,15.69,57.0,4.3572,1.0,1.0,25.0%,0.01641
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17919.69,3419.06,274.94,17.19,51.13,3.7103,0.0,0.0,25.0%,0.01495
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17982.3,3481.67,222.22,15.63,55.72,4.2937,0.0,0.0,25.0%,0.016
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17899.44,3398.8,184.25,14.62,61.9,4.2658,1.0,1.0,25.0%,0.01821
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17812.43,3311.79,206.99,12.75,63.5,4.4341,1.0,1.0,25.0%,0.01917
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17862.61,3361.98,192.24,15.76,54.49,3.5814,1.0,1.0,25.0%,0.01621
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17891.51,3390.87,184.11,17.95,51.3,3.6769,1.0,1.0,25.0%,0.01513
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17973.63,3473.0,254.04,15.68,55.19,4.2753,1.0,1.0,25.0%,0.01589
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17902.33,3401.7,222.84,17.9,50.45,3.9793,1.0,1.0,25.0%,0.01483
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17837.64,3337.01,276.63,16.94,49.43,4.3265,0.0,0.0,25.0%,0.01481
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17970.85,3470.22,234.16,13.08,63.89,4.1173,1.0,1.0,25.0%,0.01841
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17976.26,3475.63,278.71,15.16,55.06,4.3546,1.0,1.0,25.0%,0.01584
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17939.3,3438.67,230.84,16.46,47.65,4.3646,1.0,1.0,25.0%,0.01386
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17815.78,3315.15,203.84,14.89,56.67,3.5563,1.0,1.0,25.0%,0.0171
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17990.68,3490.05,246.09,12.67,57.15,4.1635,0.0,0.0,25.0%,0.01637
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17870.6,3369.96,205.17,16.28,55.42,3.7823,1.0,1.0,25.0%,0.01645
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17953.44,3452.81,274.02,13.98,58.61,4.0653,1.0,1.0,25.0%,0.01697
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17876.09,3375.46,202.86,17.43,52.09,4.2849,0.0,0.0,25.0%,0.01543
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17926.96,3426.33,247.93,14.12,60.42,4.2145,1.0,1.0,25.0%,0.01763
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17977.49,3476.86,224.56,15.75,50.96,4.0944,1.0,1.0,25.0%,0.01466
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17900.93,3400.3,195.95,16.97,53.8,3.4681,1.0,1.0,25.0%,0.01582
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17983.85,3483.22,197.89,15.82,54.06,3.6087,1.0,1.0,25.0%,0.01552
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17903.64,3403.01,192.79,12.97,66.95,3.6302,1.0,1.0,25.0%,0.01967
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17924.4,3423.77,217.43,13.8,63.53,3.42,1.0,1.0,25.0%,0.01856
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17818.27,3317.64,218.06,16.46,52.48,3.7617,1.0,1.0,25.0%,0.01582
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17989.49,3488.86,279.07,13.59,62.51,3.7326,1.0,1.0,25.0%,0.01792
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17866.27,3365.64,210.33,17.75,48.74,3.9278,1.0,1.0,25.0%,0.01448
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17982.42,3481.79,248.27,17.13,49.96,3.6734,,,25.0%,0.01435
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17801.78,3301.15,187.38,14.27,63.36,3.3626,,,25.0%,0.01919
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17997.07,3496.43,266.06,12.22,63.99,3.7307,,,25.0%,0.0183
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17999.41,3498.78,225.66,12.5,69.95,4.1672,,,25.0%,0.01999
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17994.75,3494.12,195.34,15.17,57.42,3.8905,,,25.0%,0.01643
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17904.83,3404.2,227.17,12.77,65.26,3.5687,,,25.0%,0.01917
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17840.47,3339.84,188.96,15.75,52.28,3.5758,,,25.0%,0.01565
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17894.31,3393.67,207.48,15.68,57.35,3.7018,,,25.0%,0.0169
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17950.39,3449.76,266.26,15.59,53.51,4.3517,,,25.0%,0.01551
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17923.7,3423.07,248.83,16.15,52.95,3.4788,,,25.0%,0.01547
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17840.25,3339.62,180.12,16.57,54.27,4.3112,,,25.0%,0.01625
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17801.87,3301.24,250.34,13.62,63.38,3.8279,,,25.0%,0.0192
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17950.06,3449.43,208.3,16.5,54.66,4.3558,,,25.0%,0.01585
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17842.7,3342.07,219.94,17.63,50.13,4.0878,,,25.0%,0.015
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17884.41,3383.78,214.5,12.15,62.85,4.4082,,,25.0%,0.01858
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17931.55,3430.92,199.15,15.95,55.97,3.6936,,,25.0%,0.01631
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17994.05,3493.42,248.72,17.68,50.58,3.7223,,,25.0%,0.01448
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17872.22,3371.58,275.42,12.32,65.71,4.1346,,,25.0%,0.01949
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17808.94,3308.3,198.98,16.04,51.52,4.1296,,,25.0%,0.01557
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17974.59,3473.95,225.01,14.25,61.22,3.5853,,,25.0%,0.01762
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17849.42,3348.78,209.28,14.18,59.44,3.395,,,25.0%,0.01775
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17882.95,3382.32,256.44,13.07,65.82,4.3931,,,25.0%,0.01946
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17920.28,3419.65,243.7,12.41,67.25,4.2537,,,25.0%,0.01967
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17986.14,3485.51,226.88,13.3,63.75,3.3612,,,25.0%,0.01829
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17992.12,3491.48,270.39,13.3,58.62,3.5723,,,25.0%,0.01679
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17895.58,3394.95,238.11,14.93,59.29,4.3647,,,25.0%,0.01746
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17966.21,3465.58,263.76,13.29,61.88,3.8086,,,25.0%,0.01786
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17921.3,3420.67,189.83,16.2,56.29,3.7961,,,25.0%,0.01646
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17887.34,3386.71,239.3,12.11,63.76,3.9453,,,25.0%,0.01883
vinai/PhoGPT-7B5-Instruct,HQQ,16000,14500.63,17881.44,3380.81,251.24,15.33,57.51,4.4226,,,25.0%,0.01701
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15515.38,940.35,191.69,14.27,62.13,3.8011,1.0,1.0,25.0%,0.06607
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15642.15,1067.12,189.7,13.21,58.82,3.6258,1.0,1.0,25.0%,0.05512
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15487.34,912.3,196.3,12.11,63.79,4.2984,1.0,1.0,25.0%,0.06992
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15590.97,1015.94,202.12,13.72,64.2,3.6066,1.0,1.0,25.0%,0.0632
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15525.62,950.59,230.96,12.29,59.45,3.8982,1.0,1.0,25.0%,0.06255
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15647.7,1072.66,212.18,14.58,56.21,3.7408,1.0,1.0,25.0%,0.0524
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15592.08,1017.05,275.38,16.12,52.82,4.1747,1.0,1.0,25.0%,0.05194
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15501.22,926.19,184.23,14.61,61.95,3.7748,1.0,1.0,25.0%,0.06689
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15495.05,920.02,275.91,12.47,65.67,4.1692,1.0,1.0,25.0%,0.07138
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15491.45,916.42,229.95,14.04,60.93,3.7695,1.0,1.0,25.0%,0.06648
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15572.96,997.93,203.46,12.09,72.91,3.4273,1.0,1.0,25.0%,0.07306
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15549.87,974.84,232.93,16.01,54.16,3.4039,1.0,1.0,25.0%,0.05556
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15549.95,974.92,238.85,15.15,55.79,3.438,1.0,1.0,25.0%,0.05722
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15485.92,910.89,210.92,14.02,62.55,4.1104,0.0,0.0,25.0%,0.06866
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15559.36,984.33,202.77,17.12,52.16,3.5767,0.0,0.0,25.0%,0.05299
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15652.7,1077.66,264.53,14.54,54.91,3.3412,1.0,1.0,25.0%,0.05096
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15505.42,930.39,252.14,15.13,56.75,4.3864,1.0,1.0,25.0%,0.06099
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15517.79,942.76,198.65,15.44,56.17,3.4616,1.0,1.0,25.0%,0.05958
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15513.34,938.31,248.2,16.93,50.96,3.4199,1.0,1.0,25.0%,0.05431
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15636.5,1061.47,254.9,15.79,55.88,4.0726,1.0,1.0,25.0%,0.05265
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15628.52,1053.49,242.54,16.1,50.99,4.2913,0.0,0.0,25.0%,0.0484
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15670.44,1095.4,183.65,12.1,69.48,3.5083,1.0,1.0,25.0%,0.06343
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15497.39,922.36,244.16,16.0,52.78,3.4405,1.0,1.0,25.0%,0.05722
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15563.65,988.61,193.01,14.71,53.84,4.4184,0.0,0.0,25.0%,0.05446
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15539.31,964.27,271.39,16.46,52.82,3.873,1.0,1.0,25.0%,0.05478
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15638.74,1063.71,246.89,12.22,67.83,3.9578,1.0,1.0,25.0%,0.06376
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15659.95,1084.92,265.07,13.03,65.31,3.5392,1.0,1.0,25.0%,0.06019
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15626.13,1051.1,274.65,13.28,63.92,3.7561,1.0,1.0,25.0%,0.06081
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15511.73,936.69,239.45,16.13,54.13,4.0226,1.0,1.0,25.0%,0.05779
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15490.12,915.08,246.8,14.76,53.88,3.5962,1.0,1.0,25.0%,0.05888
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15671.12,1096.09,260.3,13.46,58.39,4.0354,1.0,1.0,25.0%,0.05328
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15497.85,922.82,271.68,12.79,65.64,3.8883,1.0,1.0,25.0%,0.07113
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15529.29,954.26,181.0,13.54,66.77,3.9253,1.0,1.0,25.0%,0.06997
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15558.51,983.48,210.73,16.97,48.4,4.2696,1.0,1.0,25.0%,0.04921
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15520.05,945.02,206.24,13.4,62.84,4.3286,1.0,1.0,25.0%,0.0665
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15594.2,1019.16,275.52,17.12,51.51,4.1239,1.0,1.0,25.0%,0.05054
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15634.73,1059.7,180.58,13.14,65.07,4.2759,1.0,1.0,25.0%,0.0614
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15646.94,1071.91,182.04,12.12,67.6,4.4186,1.0,1.0,25.0%,0.06307
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15640.4,1065.37,279.11,15.91,52.1,3.6945,1.0,1.0,25.0%,0.0489
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15595.58,1020.55,203.44,16.2,55.49,4.2755,1.0,1.0,25.0%,0.05438
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15545.84,970.81,247.17,14.22,53.89,4.154,1.0,1.0,25.0%,0.05551
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15636.96,1061.92,199.95,14.04,58.24,3.4845,1.0,1.0,25.0%,0.05485
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15647.01,1071.98,209.94,16.88,50.82,4.3858,1.0,1.0,25.0%,0.0474
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15508.05,933.01,215.89,13.69,61.26,3.727,1.0,1.0,25.0%,0.06566
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15480.89,905.86,201.87,13.34,61.3,3.8085,1.0,1.0,25.0%,0.06767
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15608.17,1033.14,256.31,14.4,59.91,4.1044,1.0,1.0,25.0%,0.05799
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15507.57,932.54,253.15,13.21,60.93,3.4971,0.0,0.0,25.0%,0.06534
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15526.14,951.11,206.05,14.68,60.08,3.9987,1.0,1.0,25.0%,0.06317
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15568.68,993.65,241.66,15.58,50.27,3.7093,1.0,1.0,25.0%,0.05059
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15522.49,947.46,208.95,16.97,53.15,4.1254,1.0,1.0,25.0%,0.0561
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15611.23,1036.2,218.2,16.72,53.09,4.2465,1.0,1.0,25.0%,0.05124
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15490.04,915.0,240.15,15.86,48.84,3.3802,0.0,0.0,25.0%,0.05337
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15670.51,1095.48,210.7,13.48,61.94,3.6276,1.0,1.0,25.0%,0.05654
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15485.96,910.92,214.74,15.71,56.72,4.3828,1.0,1.0,25.0%,0.06227
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15541.34,966.31,245.3,15.83,55.44,4.0968,0.0,0.0,25.0%,0.05737
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15605.0,1029.97,183.85,16.32,52.89,3.9953,1.0,1.0,25.0%,0.05136
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15582.3,1007.27,222.83,12.9,67.6,4.4191,1.0,1.0,25.0%,0.06712
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15498.35,923.32,278.92,17.36,50.74,3.8932,1.0,1.0,25.0%,0.05496
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15546.2,971.17,213.93,17.35,51.07,3.4142,1.0,1.0,25.0%,0.05258
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15674.27,1099.24,249.18,17.25,50.79,4.3015,1.0,1.0,25.0%,0.04621
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15666.06,1091.03,218.39,14.77,57.25,4.2122,1.0,1.0,25.0%,0.05247
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15560.42,985.39,235.61,13.44,64.1,4.3645,1.0,1.0,25.0%,0.06505
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15597.37,1022.34,234.61,16.5,49.44,3.3595,1.0,1.0,25.0%,0.04836
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15597.49,1022.46,216.98,13.41,61.03,4.1885,1.0,1.0,25.0%,0.05969
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15588.8,1013.77,217.76,17.34,52.16,3.7952,1.0,1.0,25.0%,0.05145
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15612.23,1037.19,272.21,16.42,51.51,4.1725,1.0,1.0,25.0%,0.04966
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15489.11,914.08,275.3,17.46,44.86,4.4073,1.0,1.0,25.0%,0.04908
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15668.89,1093.85,261.15,14.17,56.64,4.3733,1.0,1.0,25.0%,0.05178
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15564.41,989.37,276.13,12.92,63.87,3.4176,1.0,1.0,25.0%,0.06455
vinai/PhoGPT-7B5-Instruct,PolarQuant,4000,14575.03,15500.54,925.51,231.11,13.66,63.29,4.3006,1.0,1.0,25.0%,0.06838
